UniProtKB	P49019	HCAR3		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Hydroxycarboxylic acid receptor 3	A8K4G5|B2R830|GPR109B|HCA3|HCAR3|HCAR3_HUMAN|HM74B|IPI00025628|NIACR2|Q8NGE4	protein	taxon:9606	20120107	InterPro
UniProtKB	P49685	GPR15		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	G-protein coupled receptor 15	GPR15|GPR15_HUMAN|IPI00027756|Q3MIL4|Q6ISN6	protein	taxon:9606	20120107	InterPro
UniProtKB	P51582	P2RY4		GO:0045028	GO_REF:0000002|InterPro:IPR000018	IEA	InterPro:IPR000018	F	P2Y purinoceptor 4	IPI00019403|NRU|P2RY4|P2RY4_HUMAN|Q4VBB7|Q4VBB8|Q502W2|Q5JT22	protein	taxon:9606	20120107	InterPro
UniProtKB	Q13304	GPR17		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Uracil nucleotide/cysteinyl leukotriene receptor	A8K9L0|B2R9X0|GPR17|GPR17_HUMAN|IPI00012717|IPI00218454|Q8N5S7|Q9UDZ6|Q9UE21	protein	taxon:9606	20120107	InterPro
UniProtKB	Q14330	GPR18		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	N-arachidonyl glycine receptor	GPCRW|GPR18|GPR18_HUMAN|IPI00555618|Q6GTM3|Q96HI6|Q9H2L2	protein	taxon:9606	20120107	InterPro
UniProtKB	Q15077	P2RY6		GO:0045028	GO_REF:0000002|InterPro:IPR001973	IEA	InterPro:IPR001973	F	P2Y purinoceptor 6	IPI00014315|P2RY6|P2RY6_HUMAN|PP2891|Q15754	protein	taxon:9606	20120107	InterPro
UniProtKB	Q15391	P2RY14		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	P2Y purinoceptor 14	GPR105|IPI00016701|KIAA0001|P2RY14|P2Y14_HUMAN|Q8IYT7	protein	taxon:9606	20120107	InterPro
UniProtKB	Q3SAH0	GPR34		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Uncharacterized protein	GPR34|IPI01009575|Q3SAH0_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q86VZ1	P2RY8		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	P2Y purinoceptor 8	IPI00329027|P2RY8|P2RY8_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q8TDS4	HCAR2		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Hydroxycarboxylic acid receptor 2	A0PJL5|A7LGG3|GPR109A|HCA2|HCAR2|HCAR2_HUMAN|HM74A|IPI00157746|NIACR1	protein	taxon:9606	20120107	InterPro
UniProtKB	Q96G91	P2RY11		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	P2Y purinoceptor 11	B2R8X9|IPI00101425|O43190|P2RY11|P2Y11_HUMAN|Q9BYU4|Q9H170	protein	taxon:9606	20120107	InterPro
UniProtKB	Q96P68	OXGR1		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	2-oxoglutarate receptor 1	GPR80|GPR99|IPI00044282|OXGR1|OXGR1_HUMAN|P2RY15|P2Y15|Q5T5A7|Q86TL1	protein	taxon:9606	20120107	InterPro
UniProtKB	Q99677	LPAR4		GO:0045028	GO_REF:0000002|InterPro:IPR002188	IEA	InterPro:IPR002188	F	Lysophosphatidic acid receptor 4	B2RAC7|GPR23|IPI00017041|LPA4|LPAR4|LPAR4_HUMAN|O15132|P2RY9|Q502U9|Q6NSP5	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9BPV8	P2RY13		GO:0045028	GO_REF:0000019|Ensembl:ENSRNOP00000047532	IEA	Ensembl:ENSRNOP00000047532	F	P2Y purinoceptor 13	B2R827|FKSG77|GPR86|GPR94|IPI00216851|IPI00789314|P2RY13|P2Y13_HUMAN|Q05C50|Q6DKN4|Q8IUT5|Q8TDU7|Q9BY61	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9BXA5	SUCNR1		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Succinate receptor 1	A8K305|GPR91|IPI00011451|Q8TDQ8|SUCNR1|SUCR1_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9BXC1	GPR174		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Probable G-protein coupled receptor 174	FKSG79|GP174_HUMAN|GPR174|IPI00000206|Q2M3F7	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9BY21	GPR87		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	G-protein coupled receptor 87	FKSG78|GPR87|GPR87_HUMAN|GPR95|IPI00306651|Q5KU35|Q96JZ8|Q9BXC2	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9H1C0	LPAR5		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Lysophosphatidic acid receptor 5	GPR92|GPR93|IPI00942484|LPAR5|LPAR5_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9UPC5	GPR34		GO:0045028	GO_REF:0000002|InterPro:IPR002286	IEA	InterPro:IPR002286	F	Probable G-protein coupled receptor 34	GPR34|GPR34_HUMAN|IPI00010051|O95853	protein	taxon:9606	20120107	InterPro
UniProtKB	B4DKL9	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	cDNA FLJ51985, highly similar to Neuropeptide Y receptor type 1	B4DKL9_HUMAN|IPI00963848|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	D6R9D0	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Uncharacterized protein	D6R9D0_HUMAN|IPI00965299|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	D6RC44	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Uncharacterized protein	D6RC44_HUMAN|IPI00965510|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	D6REY0	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Uncharacterized protein	D6REY0_HUMAN|IPI00964874|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	D6RHH6	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Uncharacterized protein	D6RHH6_HUMAN|IPI00965803|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	D6RI97	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Uncharacterized protein	D6RI97_HUMAN|IPI00556057|NPY1R	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P25929	NPY1R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000045530	IEA	Ensembl:ENSMUSP00000045530	F	Neuropeptide Y receptor type 1	B2R6H5|IPI00018252|NPY1R|NPY1R_HUMAN|NPYR|NPYY1	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P50391	PPYR1		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000056576	IEA	Ensembl:ENSMUSP00000056576	F	Neuropeptide Y receptor type 4	IPI00031457|NPY4R|NPY4R_HUMAN|PPYR1|Q13456|Q5ISU3|Q5T2X9|Q6FH06	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q15761	NPY5R		GO:0001602	GO_REF:0000019|Ensembl:ENSMUSP00000065157	IEA	Ensembl:ENSMUSP00000065157	F	Neuropeptide Y receptor type 5	IPI00019491|NPY5R|NPY5R_HUMAN|NPYR5|Q6GTR7|Q92916	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q8TDS4	HCAR2		GO:0070553	GO_REF:0000024|UniProtKB:Q80Z39	ISS	UniProtKB:Q80Z39	F	Hydroxycarboxylic acid receptor 2	A0PJL5|A7LGG3|GPR109A|HCA2|HCAR2|HCAR2_HUMAN|HM74A|IPI00157746|NIACR1	protein	taxon:9606	20090430	UniProtKB
UniProtKB	P41143	OPRD1		GO:0038046	GO_REF:0000002|InterPro:IPR000321	IEA	InterPro:IPR000321	F	Delta-type opioid receptor	B5B0B8|IPI00298305|OPRD|OPRD1|OPRD_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	D2CGC9	OPRD1		GO:0038046	GO_REF:0000002|InterPro:IPR000321	IEA	InterPro:IPR000321	F	Delta opioid receptor 1 variant	D2CGC9_HUMAN|IPI00954796|OPRD1	protein	taxon:9606	20120107	InterPro
UniProtKB	O95838	GLP2R		GO:0004967	GO_REF:0000019|Ensembl:ENSRNOP00000004946	IEA	Ensembl:ENSRNOP00000004946	F	Glucagon-like peptide 2 receptor	GLP2R|GLP2R_HUMAN|IPI00000698|Q4VAT3	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P43220	GLP1R		GO:0004967	GO_REF:0000002|InterPro:IPR003290	IEA	InterPro:IPR003290	F	Glucagon-like peptide 1 receptor	GLP1R|GLP1R_HUMAN|IPI00300576|Q2M229|Q99669	protein	taxon:9606	20120107	InterPro
UniProtKB	P47871	GCGR		GO:0004967	GO_REF:0000019|Ensembl:ENSRNOP00000051845	IEA	Ensembl:ENSRNOP00000051845	F	Glucagon receptor	GCGR|GLR_HUMAN|IPI00412345|Q2M3M5	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P13945	ADRB3		GO:0015052	PMID:9892244	IMP		F	Beta-3 adrenergic receptor	ADRB3|ADRB3R|ADRB3_HUMAN|B3AR|IPI00011286|Q4JFT4	protein	taxon:9606	20070327	HGNC
UniProtKB	F5GZE6	C3AR1		GO:0004943	GO_REF:0000019|Ensembl:ENSRNOP00000012216	IEA	Ensembl:ENSRNOP00000012216	F	Uncharacterized protein	C3AR1|F5GZE6_HUMAN|IPI01013045	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q16581	C3AR1		GO:0004943	GO_REF:0000019|Ensembl:ENSRNOP00000012216	IEA	Ensembl:ENSRNOP00000012216	F	C3a anaphylatoxin chemotactic receptor	AZ3B|C3AR1|C3AR_HUMAN|C3R1|HNFAG09|IPI00293530|O43771|Q92868	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	F5H1S3	GPR50		GO:0008502	GO_REF:0000002|InterPro:IPR000025	IEA	InterPro:IPR000025	F	Uncharacterized protein	F5H1S3_HUMAN|GPR50|IPI01011872	protein	taxon:9606	20120107	InterPro
UniProtKB	P48039	MTNR1A		GO:0008502	GO_REF:0000002|InterPro:IPR000025	IEA	InterPro:IPR000025	F	Melatonin receptor type 1A	A0AVC5|B0M0L2|IPI00007600|MTNR1A|MTR1A_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	P49286	MTNR1B		GO:0008502	GO_REF:0000002|InterPro:IPR000025	IEA	InterPro:IPR000025	F	Melatonin receptor type 1B	IPI00026564|MTNR1B|MTR1B_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q13585	GPR50		GO:0008502	GO_REF:0000002|InterPro:IPR000025	IEA	InterPro:IPR000025	F	Melatonin-related receptor	GPR50|IPI00299062|MTR1L_HUMAN|Q0VGG3|Q3ZAR0	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PIC8	CCKBR		GO:0015054	GO_REF:0000002|InterPro:IPR000314	IEA	InterPro:IPR000314	F	Uncharacterized protein	CCKBR|E9PIC8_HUMAN|IPI00982430	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PJ49	CCKBR		GO:0015054	GO_REF:0000002|InterPro:IPR000314	IEA	InterPro:IPR000314	F	Uncharacterized protein	CCKBR|E9PJ49_HUMAN|IPI00976354	protein	taxon:9606	20120107	InterPro
UniProtKB	E9PPL7	CCKBR		GO:0015054	GO_REF:0000002|InterPro:IPR000314	IEA	InterPro:IPR000314	F	Uncharacterized protein	CCKBR|E9PPL7_HUMAN|IPI00978207	protein	taxon:9606	20120107	InterPro
UniProtKB	P32239	CCKBR		GO:0015054	PMID:10913157	IDA		F	Gastrin/cholecystokinin type B receptor	A8K7P9|CCKBR|CCKRB|GASR_HUMAN|IPI00027667|IPI00893039|IPI00893152|O75824|Q16144|Q92492|Q96LC6|Q9NYK7|Q9UBV1	protein	taxon:9606	20090723	UniProtKB
UniProtKB	Q7Z5H4	VN1R5		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Vomeronasal type-1 receptor 5	A0AVG1|IPI00168753|Q8NEU5|Q8TDU3|V1RL5|VN1R5|VN1R5_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q7Z5H5	VN1R4		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Vomeronasal type-1 receptor 4	IPI00152613|Q2M3E2|Q7Z5H6|Q7Z5H7|Q8TDU2|V1RL4|VN1R4|VN1R4_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q8NFZ6	VN1R2		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Vomeronasal type-1 receptor 2	A1L411|IPI00176426|Q8TDU4|V1RL2|VN1R2|VN1R2_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q8TDU5	VN1R17P		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Putative vomeronasal receptor-like protein 4	IPI00152618|VN1R17P|VNRL4|VNRL4_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9BXE9	VN1R3		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Vomeronasal type-1 receptor 3	FKSG46|IPI00000035|V1RL3|VN1R3|VN1R3_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9GZP7	VN1R1		GO:0016503	GO_REF:0000002|InterPro:IPR004072	IEA	InterPro:IPR004072	F	Vomeronasal type-1 receptor 1	B3KSV5|IPI00009853|Q7Z5H8|Q7Z5H9|V1RL1|VN1R1|VN1R1_HUMAN|VNR19I1	protein	taxon:9606	20120107	InterPro
UniProtKB	O15303	GRM6		GO:0001640	GO_REF:0000019|Ensembl:ENSRNOP00000000249	IEA	Ensembl:ENSRNOP00000000249	F	Metabotropic glutamate receptor 6	GPRC1F|GRM6|GRM6_HUMAN|IPI00006089|MGLUR6	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q13003	GRIK3		GO:0001640	PMID:9144652	IDA		F	Glutamate receptor, ionotropic kainate 3	B1AMS6|GLUR7|GRIK3|GRIK3_HUMAN|IPI00011397|Q13004|Q16136	protein	taxon:9606	20090514	UniProtKB
UniProtKB	F2Z3L3	QRFPR		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Uncharacterized protein	F2Z3L3_HUMAN|IPI00964923|QRFPR	protein	taxon:9606	20120107	InterPro
UniProtKB	P25929	NPY1R		GO:0004983	PMID:1317848	TAS		F	Neuropeptide Y receptor type 1	B2R6H5|IPI00018252|NPY1R|NPY1R_HUMAN|NPYR|NPYY1	protein	taxon:9606	20030904	PINC
UniProtKB	P49146	NPY2R		GO:0004983	PMID:7559383	TAS		F	Neuropeptide Y receptor type 2	IPI00026065|NPY2R|NPY2R_HUMAN|Q13281|Q13457|Q4W5G7|Q6AZZ6|Q9UE67	protein	taxon:9606	20030904	PINC
UniProtKB	P49683	PRLHR		GO:0004983	GO_REF:0000002|InterPro:IPR001402	IEA	InterPro:IPR001402	F	Prolactin-releasing peptide receptor	GPR10|GR3|IPI00027755|O75194|PRLHR|PRLHR_HUMAN|Q502U8|Q5VXR9	protein	taxon:9606	20120107	InterPro
UniProtKB	Q15761	NPY5R		GO:0004983	PMID:8824284	TAS		F	Neuropeptide Y receptor type 5	IPI00019491|NPY5R|NPY5R_HUMAN|NPYR5|Q6GTR7|Q92916	protein	taxon:9606	20030904	PINC
UniProtKB	Q8NFJ6	PROKR2		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Prokineticin receptor 2	A5JUU1|GPR73L1|IPI00168843|PKR2|PKR2_HUMAN|PROKR2|Q2M3C0|Q5TDY1|Q9NTT0	protein	taxon:9606	20120107	InterPro
UniProtKB	Q8TCW9	PROKR1		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Prokineticin receptor 1	A5JUU2|GPR73|IPI00152470|PKR1|PKR1_HUMAN|PROKR1|Q53QT9|Q8NFJ7	protein	taxon:9606	20120107	InterPro
UniProtKB	Q96P65	QRFPR		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Pyroglutamylated RFamide peptide receptor	GPR103|IPI00044280|QRFPR|QRFPR_HUMAN	protein	taxon:9606	20120107	InterPro
UniProtKB	Q99463	NPY6R		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Putative neuropeptide Y receptor type 6	D3DQB4|IPI00006178|NPY1RL|NPY6R|NPY6R_HUMAN|Y2B	protein	taxon:9606	20120107	InterPro
UniProtKB	Q9NYM4	GPR83		GO:0004983	GO_REF:0000002|InterPro:IPR000611	IEA	InterPro:IPR000611	F	Probable G-protein coupled receptor 83	B0M0K5|GPR72|GPR83|GPR83_HUMAN|IPI00021052|KIAA1540|Q6NWR4|Q9P1Y8	protein	taxon:9606	20120107	InterPro
UniProtKB	P16473	TSHR		GO:0004996	PMID:8552586	TAS		F	Thyrotropin receptor	IPI00028642|IPI00744312|LGR3|Q16503|Q8TB90|Q96GT6|Q9P1V4|Q9ULA3|Q9UPH3|TSHR|TSHR_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	Q06710	PAX8		GO:0004996	PMID:9590296	TAS		F	Paired box protein Pax-8	IPI00183926|IPI00221027|IPI00306346|IPI00335892|IPI00790594|PAX8|PAX8_HUMAN|Q09155|Q16337|Q16338|Q16339|Q4ZG35|Q96J49	protein	taxon:9606	20061116	PINC
UniProtKB	Q0VAP8	TSHR		GO:0004996	GO_REF:0000019|Ensembl:ENSMUSP00000021346	IEA	Ensembl:ENSMUSP00000021346	F	Uncharacterized protein	IPI00028642|Q0VAP8_HUMAN|TSHR	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q9GZQ4	NMUR2		GO:0001607	PMID:10887190	IDA		F	Neuromedin-U receptor 2	IPI00100753|NMU2R|NMUR2|NMUR2_HUMAN|Q7LC54|Q96AM5|Q9NRA6|TGR1	protein	taxon:9606	20031216	UniProtKB
UniProtKB	Q9HB89	NMUR1		GO:0001607	PMID:10899166	IDA		F	Neuromedin-U receptor 1	GPR66|IPI00307219|NMUR1|NMUR1_HUMAN|O43664|Q7LDP6|Q8NE20	protein	taxon:9606	20031216	UniProtKB
UniProtKB	P51810	GPR143		GO:0035643	PMID:18828673	IDA		F	G-protein coupled receptor 143	GP143_HUMAN|GPR143|IPI00218565|OA1|Q6NTI7	protein	taxon:9606	20110124	UniProtKB
UniProtKB	Q7RTX0	TAS1R3		GO:0033041	PMID:16720576	IDA		F	Taste receptor type 1 member 3	IPI00169179|Q5TA49|Q8NGW9|T1R3|TAS1R3|TR3|TS1R3_HUMAN	protein	taxon:9606	20071011	HGNC
UniProtKB	Q8TE23	TAS1R2		GO:0033041	PMID:16720576	IDA		F	Taste receptor type 1 member 2	GPR71|IPI00152592|Q5TZ19|T1R2|TAS1R2|TR2|TS1R2_HUMAN	protein	taxon:9606	20071011	HGNC
UniProtKB	A6NL10	OPRL1		GO:0001626	GO_REF:0000002|InterPro:IPR001420	IEA	InterPro:IPR001420	F	Uncharacterized protein	A6NL10_HUMAN|IPI00012736|OPRL1	protein	taxon:9606	20120107	InterPro
UniProtKB	P41146	OPRL1		GO:0001626	GO_REF:0000002|InterPro:IPR001420	IEA	InterPro:IPR001420	F	Nociceptin receptor	IPI00012736|IPI00215696|OOR|OPRL1|OPRX_HUMAN|ORL1|Q8TD34|Q8WYH9|Q9H4K4	protein	taxon:9606	20120107	InterPro
UniProtKB	P47872	SCTR		GO:0015055	PMID:7612008	TAS		F	Secretin receptor	IPI00026641|Q12961|Q13213|Q53T00|SCTR|SCTR_HUMAN	protein	taxon:9606	20030904	PINC
UniProtKB	B8ZZJ4	CALCRL		GO:0001635	GO_REF:0000019|Ensembl:ENSMUSP00000073875	IEA	Ensembl:ENSMUSP00000073875	F	Uncharacterized protein	B8ZZJ4_HUMAN|CALCRL|IPI00917347	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	E7EN01	CALCRL		GO:0001635	GO_REF:0000019|Ensembl:ENSMUSP00000073875	IEA	Ensembl:ENSMUSP00000073875	F	Uncharacterized protein	CALCRL|E7EN01_HUMAN|IPI00916523	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	O75575	CRCP		GO:0001635	GO_REF:0000019|Ensembl:ENSMUSP00000026608	IEA	Ensembl:ENSMUSP00000026608	F	DNA-directed RNA polymerase III subunit RPC9	A8MW23|B2R4H4|CRCP|IPI00004477|IPI00335708|Q3KRA3|Q5HYF1|Q8IXL4|RPC9_HUMAN	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	Q16602	CALCRL		GO:0001635	GO_REF:0000019|Ensembl:ENSMUSP00000073875	IEA	Ensembl:ENSMUSP00000073875	F	Calcitonin gene-related peptide type 1 receptor	A8K6G5|A8KAD3|CALCRL|CALRL_HUMAN|CGRPR|IPI00873582|Q53S02|Q53TS5	protein	taxon:9606	20120107	ENSEMBL
UniProtKB	P51582	P2RY4		GO:0015065	PMID:8537335	TAS		F	P2Y purinoceptor 4	IPI00019403|NRU|P2RY4|P2RY4_HUMAN|Q4VBB7|Q4VBB8|Q502W2|Q5JT22	protein	taxon:9606	20030904	PINC
UniProtKB	P07550	ADRB2		GO:0004941	PMID:15123695	IDA		F	Beta-2 adrenergic receptor	ADRB2|ADRB2R|ADRB2_HUMAN|B0LPE4|B2AR|B2R7X2|IPI00465066|O14823|O14824|O14825|O14826|Q4JG18|Q53GA6|Q6GMT4|Q6P4D8|Q8NEQ9|Q96EC3|Q9UCZ0|Q9UCZ1|Q9UCZ2|Q9UCZ3|Q9UH95|Q9UHA1|Q9UMZ5	protein	taxon:9606	20060628	HGNC
